svcsprp01v
id,name,SCSI_id,vdisk_id,vdisk_name,vdisk_UID,IO_group_id,IO_group_name
0,SPR0001_T4-02-SP1,0,0,SPR0001_T4-02-SP1_DAT_XVOL001,600507680180872B1000000000000017,0,io_grp0
0,SPR0001_T4-02-SP1,1,1,SPR0001_T4-02-SP1_DAT_XVOL002,600507680180872B1000000000000018,0,io_grp0
0,SPR0001_T4-02-SP1,2,2,SPR0001_T4-02-SP1_DAT_XVOL003,600507680180872B1000000000000019,0,io_grp0
0,SPR0001_T4-02-SP1,3,3,SPR0001_T4-02-SP1_DAT_XVOL004,600507680180872B100000000000001A,0,io_grp0
0,SPR0001_T4-02-SP1,4,4,SPR0001_T4-02-SP1_DAT_XVOL005,600507680180872B100000000000001B,0,io_grp0
0,SPR0001_T4-02-SP1,5,5,SPR0001_T4-02-SP1_DAT_XVOL006,600507680180872B100000000000001C,0,io_grp0
0,SPR0001_T4-02-SP1,6,6,SPR0001_T4-02-SP1_DAT_XVOL007,600507680180872B100000000000001D,0,io_grp0
0,SPR0001_T4-02-SP1,7,7,SPR0001_T4-02-SP1_DAT_XVOL008,600507680180872B100000000000001E,0,io_grp0
0,SPR0001_T4-02-SP1,8,8,SPR0001_T4-02-SP1_DAT_XVOL009,600507680180872B100000000000001F,0,io_grp0
0,SPR0001_T4-02-SP1,9,9,SPR0001_T4-02-SP1_DAT_XVOL010,600507680180872B1000000000000020,0,io_grp0
0,SPR0001_T4-02-SP1,10,10,SPR0001_T4-02-SP1_DAT_XVOL011,600507680180872B1000000000000021,0,io_grp0
0,SPR0001_T4-02-SP1,11,11,SPR0001_T4-02-SP1_DAT_XVOL012,600507680180872B1000000000000022,0,io_grp0
0,SPR0001_T4-02-SP1,12,12,SPR0001_T4-02-SP1_DAT_XVOL013,600507680180872B1000000000000023,0,io_grp0
0,SPR0001_T4-02-SP1,13,13,SPR0001_T4-02-SP1_DAT_XVOL014,600507680180872B1000000000000024,0,io_grp0
0,SPR0001_T4-02-SP1,14,14,SPR0001_T4-02-SP1_DAT_XVOL015,600507680180872B1000000000000025,0,io_grp0
0,SPR0001_T4-02-SP1,15,15,SPR0001_T4-02-SP1_DAT_XVOL016,600507680180872B1000000000000026,0,io_grp0
0,SPR0001_T4-02-SP1,16,16,SPR0001_T4-02-SP1_DAT_XVOL017,600507680180872B1000000000000027,0,io_grp0
0,SPR0001_T4-02-SP1,17,17,SPR0001_T4-02-SP1_DAT_XVOL018,600507680180872B1000000000000028,0,io_grp0
0,SPR0001_T4-02-SP1,18,18,SPR0001_T4-02-SP1_DAT_XVOL019,600507680180872B1000000000000029,0,io_grp0
0,SPR0001_T4-02-SP1,19,19,SPR0001_T4-02-SP1_DAT_XVOL020,600507680180872B100000000000002A,0,io_grp0
0,SPR0001_T4-02-SP1,20,20,SPR0001_T4-02-SP1_DAT_XVOL021,600507680180872B100000000000002B,0,io_grp0
0,SPR0001_T4-02-SP1,21,21,SPR0001_T4-02-SP1_DAT_XVOL022,600507680180872B100000000000002C,0,io_grp0
0,SPR0001_T4-02-SP1,22,22,SPR0001_T4-02-SP1_DAT_XVOL023,600507680180872B100000000000002D,0,io_grp0
0,SPR0001_T4-02-SP1,23,23,SPR0001_T4-02-SP1_DAT_XVOL024,600507680180872B100000000000002E,0,io_grp0
0,SPR0001_T4-02-SP1,45,51,SPR0001_T4-02-SP1_DAT_XVOL046,600507680180872B100000000000004A,0,io_grp0
0,SPR0001_T4-02-SP1,46,52,SPR0001_T4-02-SP1_DAT_XVOL047,600507680180872B100000000000004B,0,io_grp0
0,SPR0001_T4-02-SP1,47,53,SPR0001_T4-02-SP1_DAT_XVOL048,600507680180872B100000000000004C,0,io_grp0
0,SPR0001_T4-02-SP1,48,54,SPR0001_T4-02-SP1_DAT_XVOL049,600507680180872B100000000000004D,0,io_grp0
0,SPR0001_T4-02-SP1,24,24,SPR0001_T4-02-SP1_DAT_XVOL040,600507680180872B100000000000002F,1,io_grp1
0,SPR0001_T4-02-SP1,25,25,SPR0001_T4-02-SP1_DAT_XVOL025,600507680180872B1000000000000030,1,io_grp1
0,SPR0001_T4-02-SP1,26,26,SPR0001_T4-02-SP1_DAT_XVOL026,600507680180872B1000000000000031,1,io_grp1
0,SPR0001_T4-02-SP1,27,27,SPR0001_T4-02-SP1_DAT_XVOL027,600507680180872B1000000000000032,1,io_grp1
0,SPR0001_T4-02-SP1,28,28,SPR0001_T4-02-SP1_DAT_XVOL028,600507680180872B1000000000000033,1,io_grp1
0,SPR0001_T4-02-SP1,29,29,SPR0001_T4-02-SP1_DAT_XVOL029,600507680180872B1000000000000034,1,io_grp1
0,SPR0001_T4-02-SP1,30,30,SPR0001_T4-02-SP1_DAT_XVOL030,600507680180872B1000000000000035,1,io_grp1
0,SPR0001_T4-02-SP1,31,31,SPR0001_T4-02-SP1_DAT_XVOL031,600507680180872B1000000000000036,1,io_grp1
0,SPR0001_T4-02-SP1,32,32,SPR0001_T4-02-SP1_DAT_XVOL032,600507680180872B1000000000000037,1,io_grp1
0,SPR0001_T4-02-SP1,33,33,SPR0001_T4-02-SP1_DAT_XVOL033,600507680180872B1000000000000038,1,io_grp1
0,SPR0001_T4-02-SP1,34,34,SPR0001_T4-02-SP1_DAT_XVOL034,600507680180872B1000000000000039,1,io_grp1
0,SPR0001_T4-02-SP1,35,35,SPR0001_T4-02-SP1_DAT_XVOL035,600507680180872B100000000000003A,1,io_grp1
0,SPR0001_T4-02-SP1,36,36,SPR0001_T4-02-SP1_DAT_XVOL036,600507680180872B100000000000003B,1,io_grp1
0,SPR0001_T4-02-SP1,37,37,SPR0001_T4-02-SP1_DAT_XVOL037,600507680180872B100000000000003C,1,io_grp1
